,id_post,fecha_publicacion,hora,categoria,impresiones,vistas,likes,comentarios,shares,longitud,mes,engagement,engage_pond,rango_longitud
4350,4351,2026-03-04 06:38:21,6,tech,2637,1759,55,17,21,464,3,5.29,16.54,Medio
4351,4352,2026-08-12 12:33:18,12,business,533,459,8,2,2,152,8,2.61,6.97,Muy Corto
4352,4353,2026-04-14 17:54:48,17,design,5662,5253,271,26,22,255,4,6.07,10.49,Corto
4353,4354,2026-03-19 08:30:46,8,design,632,578,40,3,3,308,3,7.96,13.15,Corto
4354,4355,2026-06-22 10:10:12,10,tech,2813,2498,50,15,38,373,6,4.12,16.57,Corto
4355,4356,2026-03-10 09:53:00,9,design,7113,5379,436,10,19,386,3,8.64,11.68,Medio
4356,4357,2026-07-18 03:58:24,3,tech,347,234,7,2,3,367,7,5.13,16.67,Corto
4357,4358,2026-07-25 09:09:32,9,tech,61838,48608,1778,592,810,343,7,6.54,21.86,Corto
4358,4359,2026-07-22 16:12:39,16,business,2234,1649,43,9,9,173,7,3.7,9.16,Muy Corto
4359,4360,2026-03-05 14:26:12,14,tech,2507,1995,53,19,33,262,3,5.26,19.7,Corto
4360,4361,2026-07-23 20:05:31,20,design,573,526,39,2,2,237,7,8.17,11.98,Corto
4361,4362,2026-08-19 11:04:20,11,design,12381,9098,713,28,42,215,8,8.61,12.76,Corto
4362,4363,2026-04-03 16:06:21,16,design,2219,1740,98,12,5,334,4,6.61,10.69,Corto
4363,4364,2026-07-15 08:37:36,8,tech,16648,15593,613,192,136,403,7,6.03,15.83,Medio
4364,4365,2026-07-23 10:11:16,10,design,2178,1536,109,7,4,290,7,7.81,11.0,Corto
4365,4366,2026-08-15 11:39:17,11,business,3052,2292,36,13,16,136,8,2.84,9.42,Muy Corto
4366,4367,2026-08-16 10:34:58,10,tech,28979,24841,727,139,436,475,8,5.24,19.21,Medio
4367,4368,2026-07-01 15:34:21,15,design,1293,1222,75,5,7,301,7,7.12,12.36,Corto
4368,4369,2026-04-15 15:46:30,15,tech,900,662,16,5,12,498,4,4.98,19.94,Medio
4369,4370,2026-04-09 11:02:05,11,tech,8042,7583,243,41,118,340,4,5.3,17.82,Corto
4370,4371,2026-04-02 11:14:58,11,design,26405,20262,1252,142,111,355,4,7.43,13.36,Corto
4371,4372,2026-03-17 12:51:23,12,tech,2198,1770,53,15,20,382,3,4.97,15.42,Medio
4372,4373,2026-03-24 02:39:58,2,tech,13791,12762,341,173,232,386,3,5.85,22.64,Medio
4373,4374,2026-08-08 08:26:23,8,design,434,315,24,2,1,301,8,8.57,12.7,Corto
4374,4375,2026-04-16 04:21:53,4,tech,3796,3243,125,27,56,449,4,6.41,21.0,Medio
4375,4376,2026-06-22 19:02:35,19,business,1260,965,27,6,9,162,6,4.35,12.75,Muy Corto
4376,4377,2026-05-04 17:38:07,17,tech,12194,10484,364,54,185,375,5,5.75,19.65,Medio
4377,4378,2026-03-29 09:57:28,9,design,2473,1698,136,6,3,296,3,8.54,10.84,Corto
4378,4379,2026-04-22 09:55:10,9,business,2663,2190,45,21,8,165,4,3.38,8.81,Muy Corto
4379,4380,2026-03-30 11:01:51,11,design,6267,4648,325,13,25,345,3,7.81,12.41,Corto
4380,4381,2026-04-04 17:34:37,17,tech,11604,7858,297,57,89,326,4,5.64,15.74,Corto
4381,4382,2026-03-14 10:49:51,10,business,1900,1473,35,10,9,125,3,3.67,9.98,Muy Corto
4382,4383,2026-04-10 09:48:30,9,design,8917,7391,427,24,32,208,4,6.53,10.54,Corto
4383,4384,2026-03-30 18:22:36,18,tech,5173,3414,120,24,32,242,3,5.16,13.83,Corto
4384,4385,2026-03-13 16:16:34,16,design,7117,5242,407,24,18,290,3,8.57,12.34,Corto
4385,4386,2026-06-16 16:00:16,16,design,6479,4341,307,21,14,333,6,7.88,11.59,Corto
4386,4387,2026-05-15 08:51:33,8,design,805,636,50,2,2,285,5,8.49,11.64,Corto
4387,4388,2026-05-27 07:16:31,7,design,567,468,25,1,2,346,5,5.98,9.62,Corto
4388,4389,2026-04-28 08:13:09,8,tech,5822,5174,125,61,87,353,4,5.28,20.58,Corto
4389,4390,2026-03-19 09:32:24,9,tech,3927,3479,73,45,68,624,3,5.35,22.91,Largo
4390,4391,2026-07-22 11:04:19,11,tech,1176,1018,25,14,11,679,7,4.91,16.6,Largo
4391,4392,2026-04-29 05:55:58,5,tech,916,664,17,3,7,482,4,4.07,12.8,Medio
4392,4393,2026-08-04 17:40:56,17,tech,6322,4947,182,52,42,402,8,5.58,14.68,Medio
4393,4394,2026-08-04 05:50:56,5,tech,2072,1388,42,14,17,134,8,5.26,16.86,Muy Corto
4394,4395,2026-07-26 18:33:22,18,design,5974,4401,309,12,16,427,7,7.66,11.02,Medio
4395,4396,2026-05-09 00:05:22,0,tech,868,720,26,4,7,442,5,5.14,13.61,Medio
4396,4397,2026-08-12 11:16:52,11,business,19869,15155,182,62,87,136,8,2.18,7.43,Muy Corto
4397,4398,2026-06-14 09:07:24,9,business,3045,2576,40,24,24,140,6,3.42,12.73,Muy Corto
4398,4399,2026-07-23 11:03:05,11,design,20921,19216,1229,41,73,347,7,6.99,10.29,Corto
4399,4400,2026-05-03 00:31:59,0,design,3280,2912,175,6,17,241,5,6.8,11.5,Corto
4400,4401,2026-06-21 08:47:17,8,tech,1745,1289,51,16,24,519,6,7.06,23.82,Medio
4401,4402,2026-08-16 14:51:53,14,business,368,299,6,1,2,131,8,3.01,8.7,Muy Corto
4402,4403,2026-07-16 15:38:44,15,tech,12902,8709,214,45,128,545,7,4.44,16.28,Medio
4403,4404,2026-05-04 14:24:12,14,design,1035,794,47,5,3,272,5,6.93,11.46,Corto
4404,4405,2026-03-16 07:54:19,7,design,1798,1555,96,3,6,303,3,6.75,10.03,Corto
4405,4406,2026-05-29 16:07:54,16,tech,582,506,10,6,4,463,5,3.95,13.04,Medio
4406,4407,2026-08-01 11:03:15,11,business,4069,2688,53,14,26,151,8,3.46,11.79,Muy Corto
4407,4408,2026-05-30 13:46:42,13,design,10968,7407,464,45,24,264,5,7.2,11.29,Corto
4408,4409,2026-07-23 12:29:27,12,design,3157,2498,174,8,13,241,7,7.81,12.41,Corto
4409,4410,2026-05-19 07:17:22,7,tech,12015,7937,278,50,72,428,5,5.04,13.28,Medio
4410,4411,2026-04-06 15:17:01,15,design,2328,2036,181,13,7,286,4,9.87,14.19,Corto
4411,4412,2026-04-11 05:26:53,5,tech,741,669,21,6,5,430,4,4.78,12.71,Medio
4412,4413,2026-04-22 17:12:48,17,tech,4457,3370,126,49,64,518,4,7.09,24.75,Medio
4413,4414,2026-07-10 15:50:57,15,design,915,745,65,4,1,295,7,9.4,11.95,Corto
4414,4415,2026-03-08 11:28:21,11,design,997,667,51,2,3,355,3,8.4,12.44,Corto
4415,4416,2026-05-10 17:34:52,17,design,7206,5298,316,23,12,237,5,6.63,9.51,Corto
4416,4417,2026-08-15 06:35:11,6,tech,3641,3375,78,19,39,275,8,4.03,13.81,Corto
4417,4418,2026-03-29 12:28:47,12,tech,13388,10013,297,92,133,381,3,5.21,17.27,Medio
4418,4419,2026-08-10 11:15:36,11,tech,37558,28470,578,395,460,345,8,5.03,20.51,Corto
4419,4420,2026-05-22 18:33:41,18,business,49685,39258,407,373,255,166,5,2.64,10.03,Muy Corto
4420,4421,2026-03-22 15:44:02,15,design,7063,5317,353,32,24,253,3,7.69,12.66,Corto
4421,4422,2026-04-03 13:33:19,13,tech,2087,1664,39,8,19,299,4,3.97,13.4,Corto
4422,4423,2026-05-21 10:49:38,10,tech,2842,2536,88,15,26,419,5,5.09,14.04,Medio
4423,4424,2026-03-04 12:31:13,12,design,1124,1018,79,7,4,305,3,8.84,13.65,Corto
4424,4425,2026-08-10 06:37:44,6,business,1348,1215,19,8,10,145,8,3.05,10.78,Muy Corto
4425,4426,2026-08-11 17:23:52,17,design,1001,780,52,4,4,367,8,7.69,12.82,Corto
4426,4427,2026-04-06 10:49:26,10,business,1008,956,28,5,8,122,4,4.29,11.72,Muy Corto
4427,4428,2026-02-28 17:27:55,17,tech,3394,3137,100,39,59,518,2,6.31,23.21,Medio
4428,4429,2026-07-16 20:20:47,20,tech,2327,1529,49,12,24,501,7,5.56,18.9,Medio
4429,4430,2026-06-16 08:01:42,8,business,2416,2260,38,17,13,157,6,3.01,9.29,Muy Corto
4430,4431,2026-03-22 07:40:45,7,design,3766,2694,231,6,10,221,3,9.17,12.44,Corto
4431,4432,2026-07-02 11:06:34,11,tech,5653,4231,129,45,65,504,7,5.65,19.59,Medio
4432,4433,2026-03-03 13:36:07,13,tech,15139,11454,309,140,122,313,3,4.99,16.11,Corto
4433,4434,2026-05-23 15:18:07,15,design,8599,7794,519,18,22,304,5,7.17,9.84,Corto
4434,4435,2026-03-23 20:41:39,20,tech,4467,3592,133,37,33,523,3,5.65,15.17,Medio
4435,4436,2026-06-27 17:47:02,17,business,631,424,11,2,2,123,6,3.54,8.25,Muy Corto
4436,4437,2026-03-24 03:46:53,3,tech,1455,1177,41,6,11,292,3,4.93,13.0,Corto
4437,4438,2026-02-27 09:50:45,9,design,4266,3428,190,19,16,287,2,6.56,11.49,Corto
4438,4439,2026-06-14 16:56:17,16,business,4171,3481,44,22,24,163,6,2.59,9.31,Muy Corto
4439,4440,2026-04-04 07:42:41,7,design,787,656,47,1,2,238,4,7.62,10.21,Corto
4440,4441,2026-06-27 08:13:18,8,tech,1663,1127,32,13,11,514,6,4.97,15.26,Medio
4441,4442,2026-03-10 16:27:08,16,design,7028,5421,365,27,15,248,3,7.51,10.94,Corto
4442,4443,2026-06-02 18:03:48,18,design,5053,3387,176,10,13,267,6,5.88,9.45,Corto
4443,4444,2026-04-23 08:37:56,8,design,16223,15146,1203,100,72,215,4,9.08,14.39,Corto
4444,4445,2026-05-09 08:52:44,8,business,1151,976,14,4,5,90,5,2.36,7.17,Muy Corto
4445,4446,2026-07-28 09:01:56,9,business,12924,12048,266,53,119,170,7,3.64,11.87,Muy Corto
4446,4447,2026-05-22 18:47:02,18,design,2637,2051,117,6,4,232,5,6.19,8.43,Corto
4447,4448,2026-05-13 10:38:56,10,tech,1123,775,30,4,9,309,5,5.55,15.23,Corto
4448,4449,2026-07-25 09:13:24,9,tech,1576,1140,37,15,16,190,7,5.96,19.74,Muy Corto
4449,4450,2026-07-05 13:43:13,13,business,1712,1122,30,6,4,133,7,3.57,7.66,Muy Corto
4450,4451,2026-02-27 18:54:40,18,tech,3976,2836,82,40,40,385,2,5.71,19.82,Medio
4451,4452,2026-06-19 10:47:40,10,design,517,346,28,2,1,306,6,8.96,12.72,Corto
4452,4453,2026-05-08 20:50:39,20,tech,846,658,15,8,9,436,5,4.86,18.09,Medio
4453,4454,2026-04-02 14:40:44,14,tech,752,677,20,9,10,544,4,5.76,20.09,Medio
4454,4455,2026-04-26 08:25:05,8,tech,2730,2057,55,24,37,486,4,5.64,21.73,Medio
4455,4456,2026-03-29 11:46:31,11,design,2921,2339,172,14,5,311,3,8.17,11.46,Corto
4456,4457,2026-08-11 12:46:18,12,tech,2273,2100,42,17,24,518,8,3.95,14.38,Medio
4457,4458,2026-04-14 09:56:36,9,design,30259,26241,1943,202,133,277,4,8.68,14.54,Corto
4458,4459,2026-05-28 09:42:21,9,tech,10030,8460,200,52,160,283,5,4.87,19.95,Corto
4459,4460,2026-05-18 19:30:34,19,tech,201,131,3,1,1,656,5,3.82,11.45,Largo
4460,4461,2026-07-20 08:13:38,8,tech,57868,53105,1631,397,1053,507,7,5.8,21.92,Medio
4461,4462,2026-06-02 07:26:06,7,business,1232,848,16,7,6,133,6,3.42,10.85,Muy Corto
4462,4463,2026-05-07 16:40:15,16,tech,846,782,23,4,11,381,5,4.86,16.24,Medio
4463,4464,2026-03-12 16:48:15,16,tech,6619,5918,212,85,76,444,3,6.3,19.6,Medio
4464,4465,2026-05-21 04:27:46,4,business,3404,2324,48,11,14,161,5,3.14,8.78,Muy Corto
4465,4466,2026-08-07 16:40:45,16,design,1080,1022,68,7,5,313,8,7.83,13.31,Corto
4466,4467,2026-03-04 18:15:55,18,tech,15918,14728,344,105,217,288,3,4.52,16.97,Corto
4467,4468,2026-04-22 14:22:31,14,tech,2198,1954,45,10,35,257,4,4.61,18.68,Corto
4468,4469,2026-04-23 21:35:21,21,design,900,826,70,2,2,311,4,8.96,11.38,Corto
4469,4470,2026-07-15 15:30:25,15,design,2069,1386,122,7,5,292,7,9.67,13.71,Corto
4470,4471,2026-05-11 08:03:33,8,design,5647,5239,337,27,22,341,5,7.37,11.85,Corto
4471,4472,2026-04-27 10:47:34,10,design,3979,2879,242,13,8,316,4,9.14,12.43,Corto
4472,4473,2026-07-13 17:40:55,17,tech,2242,1837,51,26,33,354,7,5.99,22.81,Corto
4473,4474,2026-04-18 17:00:51,17,design,2161,1593,82,6,4,228,4,5.78,8.66,Corto
4474,4475,2026-06-18 08:30:48,8,business,17149,12726,298,77,110,176,6,3.81,11.68,Muy Corto
4475,4476,2026-08-10 09:25:19,9,tech,1030,956,29,14,13,485,8,5.86,19.77,Medio
4476,4477,2026-05-13 14:22:15,14,tech,19140,12932,505,122,233,315,5,6.65,22.09,Corto
4477,4478,2026-07-26 09:33:26,9,tech,20528,14447,329,164,269,479,7,5.27,21.71,Medio
4478,4479,2026-08-19 16:13:50,16,tech,1314,899,27,7,16,387,8,5.56,20.36,Medio
4479,4480,2026-06-04 16:16:40,16,tech,1611,1378,30,15,27,510,6,5.22,22.21,Medio
4480,4481,2026-06-27 10:09:02,10,tech,22846,17571,373,226,293,480,6,5.08,20.61,Medio
4481,4482,2026-08-07 12:35:54,12,business,1968,1863,51,13,10,126,8,3.97,9.82,Muy Corto
4482,4483,2026-07-07 07:43:19,7,tech,4487,3848,150,54,67,329,7,7.04,23.44,Corto
4483,4484,2026-07-23 18:49:00,18,design,8599,8159,510,47,39,265,7,7.3,12.38,Corto
4484,4485,2026-03-12 10:13:36,10,tech,3523,2470,97,28,42,331,3,6.76,22.06,Corto
4485,4486,2026-04-08 20:06:11,20,business,49192,40841,463,322,281,121,4,2.61,9.79,Muy Corto
4486,4487,2026-08-06 10:43:13,10,tech,17297,11486,334,103,141,446,8,5.03,16.32,Medio
4487,4488,2026-02-28 19:49:05,19,tech,4346,3260,128,44,41,306,2,6.53,19.39,Corto
4488,4489,2026-03-16 12:08:17,12,tech,1910,1690,37,18,33,519,3,5.21,22.07,Medio
4489,4490,2026-03-27 18:03:11,18,tech,4627,3503,107,48,48,545,3,5.8,19.5,Medio
4490,4491,2026-04-14 04:40:17,4,tech,14771,10586,233,116,178,305,4,4.98,20.04,Corto
4491,4492,2026-06-30 19:46:11,19,tech,16911,15368,603,90,128,534,6,5.34,12.93,Medio
4492,4493,2026-04-13 18:50:52,18,tech,7100,6573,182,51,128,240,4,5.49,21.45,Corto
4493,4494,2026-04-25 11:04:06,11,tech,1813,1403,50,7,11,529,4,4.85,11.83,Medio
4494,4495,2026-03-31 17:13:48,17,business,10423,7842,180,71,40,183,3,3.71,10.0,Muy Corto
4495,4496,2026-07-10 16:17:53,16,tech,16493,14098,362,107,194,264,7,4.7,16.61,Corto
4496,4497,2026-02-23 08:13:00,8,business,7457,6823,125,29,35,145,2,2.77,7.64,Muy Corto
4497,4498,2026-07-03 16:37:37,16,business,1377,956,22,7,9,116,7,3.97,12.76,Muy Corto
4498,4499,2026-04-01 09:07:38,9,design,3409,2388,194,15,5,251,4,8.96,12.31,Corto
4499,4500,2026-04-10 18:42:42,18,tech,4027,2824,77,34,33,562,4,5.1,16.89,Largo
4500,4501,2026-05-21 19:28:08,19,tech,1202,1002,23,5,10,283,5,3.79,12.28,Corto
4501,4502,2026-06-19 16:06:16,16,design,1759,1480,118,9,3,325,6,8.78,12.03,Corto
4502,4503,2026-07-07 11:13:35,11,tech,6571,4674,109,30,37,218,7,3.77,11.23,Corto
4503,4504,2026-07-16 06:50:28,6,design,2588,1708,121,12,10,349,7,8.37,14.58,Corto
4504,4505,2026-03-20 19:03:21,19,tech,2270,2137,60,22,33,500,3,5.38,19.28,Medio
4505,4506,2026-04-03 18:49:13,18,design,13581,11993,618,41,51,327,4,5.92,9.92,Corto
4506,4507,2026-05-12 18:32:50,18,tech,3290,3066,108,16,27,424,5,4.92,12.65,Medio
4507,4508,2026-03-16 13:44:29,13,tech,3608,2454,70,31,33,508,3,5.46,18.66,Medio
4508,4509,2026-08-18 13:46:05,13,tech,1320,1036,35,5,18,441,8,5.6,19.21,Medio
4509,4510,2026-04-05 17:52:24,17,design,8711,7356,645,29,37,257,4,9.67,14.37,Corto
4510,4511,2026-06-12 13:02:43,13,tech,14633,10798,263,110,157,264,6,4.91,18.14,Corto
4511,4512,2026-04-21 07:23:25,7,tech,354,265,6,1,3,536,4,3.77,12.83,Medio
4512,4513,2026-05-28 15:00:12,15,design,1933,1787,148,12,6,229,5,9.29,13.65,Corto
4513,4514,2026-07-14 10:10:03,10,design,3118,2806,227,22,9,294,7,9.19,13.79,Corto
4514,4515,2026-06-09 07:52:09,7,design,2474,2046,173,8,8,289,6,9.24,13.15,Corto
4515,4516,2026-03-25 20:27:40,20,tech,2030,1577,50,8,24,594,3,5.2,17.37,Largo
4516,4517,2026-05-06 17:09:03,17,tech,51015,37778,1329,399,358,308,5,5.52,15.32,Corto
4517,4518,2026-08-04 20:13:05,20,design,3862,3483,296,25,17,308,8,9.7,15.27,Corto
4518,4519,2026-04-15 16:39:31,16,business,3413,2448,68,12,24,116,4,4.25,12.58,Muy Corto
4519,4520,2026-07-14 09:45:30,9,design,29692,20035,1330,118,102,349,7,7.74,13.07,Corto
4520,4521,2026-04-09 14:57:31,14,tech,4474,3763,129,43,61,634,4,6.19,20.97,Largo
4521,4522,2026-05-27 13:18:42,13,tech,2442,2227,59,28,24,271,5,4.98,16.3,Corto
4522,4523,2026-07-07 17:03:48,17,business,1444,1139,11,9,4,117,7,2.11,6.94,Muy Corto
4523,4524,2026-08-17 08:55:08,8,tech,2949,2194,60,17,43,413,8,5.47,21.51,Medio
4524,4525,2026-03-30 00:35:57,0,design,8455,7631,410,41,44,300,3,6.49,12.13,Corto
4525,4526,2026-04-03 11:23:33,11,tech,3642,3215,100,24,41,469,4,5.13,16.3,Medio
4526,4527,2026-05-26 17:41:13,17,design,4098,3041,218,10,10,370,5,7.83,11.11,Corto
4527,4528,2026-07-27 19:02:01,19,tech,1642,1486,39,20,22,397,7,5.45,19.85,Medio
4528,4529,2026-07-07 06:44:44,6,business,4275,3879,101,21,17,208,7,3.58,8.28,Corto
4529,4530,2026-05-27 16:09:28,16,tech,13126,12128,273,88,234,465,5,4.91,20.59,Medio
4530,4531,2026-04-10 14:11:38,14,business,4201,3048,66,14,26,201,4,3.48,10.83,Muy Corto
4531,4532,2026-07-21 10:21:15,10,design,21093,17198,1532,105,82,308,7,10.0,15.16,Corto
4532,4533,2026-04-19 09:43:01,9,tech,9198,7112,250,53,114,438,4,5.86,19.32,Medio
4533,4534,2026-04-23 13:55:42,13,design,18815,14686,1119,36,52,267,4,8.22,11.43,Corto
4534,4535,2026-04-26 17:53:17,17,business,1269,1197,33,3,9,189,4,3.76,9.77,Muy Corto
4535,4536,2026-06-16 17:10:57,17,tech,5875,4431,155,45,57,450,6,5.8,17.85,Medio
4536,4537,2026-04-18 17:07:52,17,tech,4784,4353,98,62,71,413,4,5.31,21.0,Medio
4537,4538,2026-03-29 10:54:05,10,tech,7073,6056,150,54,113,363,3,5.23,20.97,Corto
4538,4539,2026-04-04 11:04:52,11,tech,8511,7464,200,74,120,348,4,5.28,19.51,Corto
4539,4540,2026-04-06 10:33:50,10,tech,4412,3049,118,15,40,537,4,5.67,16.33,Medio
4540,4541,2026-05-20 08:01:18,8,tech,16000,12012,383,100,168,439,5,5.42,17.71,Medio
4541,4542,2026-08-04 06:24:16,6,tech,5411,4688,120,69,45,553,8,4.99,16.13,Largo
4542,4543,2026-05-12 19:55:08,19,design,6084,5432,272,24,19,299,5,5.8,9.57,Corto
4543,4544,2026-07-27 08:06:53,8,business,1148,991,19,9,7,139,7,3.53,11.2,Muy Corto
4544,4545,2026-03-22 16:17:40,16,tech,266,247,8,3,4,227,3,6.07,21.05,Corto
4545,4546,2026-03-29 11:26:04,11,tech,3057,2707,82,14,35,420,3,4.84,15.44,Medio
4546,4547,2026-05-05 17:06:24,17,design,6694,4539,265,12,13,367,5,6.39,9.19,Corto
4547,4548,2026-05-21 17:18:07,17,business,27764,19555,455,160,114,158,5,3.73,10.26,Muy Corto
4548,4549,2026-05-08 06:16:52,6,tech,8950,6779,193,66,86,435,5,5.09,16.89,Medio
4549,4550,2026-03-24 14:32:54,14,design,15534,13262,1187,102,66,260,3,10.22,16.01,Corto
4550,4551,2026-04-04 13:37:50,13,design,719,501,37,1,2,297,4,7.98,11.38,Corto
4551,4552,2026-07-21 00:54:23,0,tech,4258,3794,91,51,51,251,7,5.09,18.53,Corto
4552,4553,2026-04-14 13:03:44,13,business,2137,1999,36,12,18,190,4,3.3,11.41,Muy Corto
4553,4554,2026-07-30 17:52:50,17,business,2203,1572,31,9,14,110,7,3.44,11.39,Muy Corto
4554,4555,2026-08-17 10:53:42,10,business,2198,2009,50,13,17,182,8,3.98,11.85,Muy Corto
4555,4556,2026-08-19 17:03:33,17,tech,354,273,7,3,2,331,8,4.4,12.82,Corto
4556,4557,2026-03-16 10:27:55,10,tech,4024,2840,99,24,26,405,3,5.25,14.19,Medio
4557,4558,2026-04-17 00:38:38,0,tech,45605,29668,849,259,495,415,4,5.4,19.7,Medio
4558,4559,2026-08-03 17:39:45,17,tech,4183,2855,79,17,28,415,8,4.34,12.99,Medio
4559,4560,2026-05-04 17:50:02,17,tech,17221,11897,432,98,107,374,5,5.35,14.12,Corto
4560,4561,2026-08-12 20:50:21,20,business,7095,4664,95,17,19,142,8,2.81,6.75,Muy Corto
4561,4562,2026-07-01 13:47:55,13,tech,5161,3834,118,44,38,325,7,5.22,15.6,Corto
4562,4563,2026-08-06 00:04:23,0,design,3801,2664,199,9,14,237,8,8.33,13.03,Corto
4563,4564,2026-08-15 18:33:51,18,design,2664,1909,140,14,4,311,8,8.28,11.94,Corto
4564,4565,2026-07-10 11:10:43,11,design,15591,14542,990,95,49,400,7,7.8,12.12,Medio
4565,4566,2026-04-12 13:55:59,13,design,1250,1033,80,4,5,309,4,8.62,13.17,Corto
4566,4567,2026-06-04 10:30:58,10,tech,6356,4721,164,38,81,458,6,5.99,20.42,Medio
4567,4568,2026-04-23 08:01:44,8,tech,4123,3074,110,19,58,252,4,6.08,21.15,Corto
4568,4569,2026-03-16 09:04:04,9,design,3402,2314,122,10,8,275,3,6.05,9.77,Corto
4569,4570,2026-05-01 10:34:11,10,tech,1263,897,22,10,11,489,5,4.79,16.72,Medio
4570,4571,2026-08-16 16:34:26,16,design,2277,1709,135,5,5,309,8,8.48,11.41,Corto
4571,4572,2026-02-21 11:59:04,11,tech,3223,2293,64,25,44,478,2,5.8,22.5,Medio
4572,4573,2026-04-22 06:53:58,6,tech,1824,1295,45,13,15,392,4,5.64,16.76,Medio
4573,4574,2026-05-30 07:14:45,7,business,2995,2288,58,15,22,101,5,4.15,12.85,Muy Corto
4574,4575,2026-08-03 19:12:25,19,tech,5755,4798,147,60,48,496,8,5.31,16.07,Medio
4575,4576,2026-05-31 16:17:23,16,business,5102,4438,50,41,34,106,5,2.82,10.95,Muy Corto
4576,4577,2026-08-06 20:28:37,20,business,1750,1300,36,9,11,144,8,4.31,12.31,Muy Corto
4577,4578,2026-05-17 11:20:38,11,tech,10864,8734,249,56,131,235,5,4.99,17.41,Corto
4578,4579,2026-06-18 15:11:47,15,tech,4416,3029,115,31,26,375,6,5.68,14.76,Medio
4579,4580,2026-05-10 20:50:12,20,tech,5183,4737,186,61,55,263,5,6.38,18.37,Corto
4580,4581,2026-07-16 18:43:20,18,design,10627,8687,490,54,35,229,7,6.67,11.35,Corto
4581,4582,2026-06-26 18:03:07,18,business,9340,8344,234,25,76,124,6,4.01,11.29,Muy Corto
4582,4583,2026-03-14 08:46:48,8,tech,3421,2540,68,32,39,274,3,5.47,20.0,Corto
4583,4584,2026-04-30 18:03:36,18,business,1097,742,19,5,6,112,4,4.04,11.73,Muy Corto
4584,4585,2026-07-09 15:41:05,15,design,551,440,24,1,0,302,7,5.68,6.36,Corto
4585,4586,2026-04-01 04:59:52,4,tech,480,429,10,4,4,385,4,4.2,13.52,Medio
4586,4587,2026-02-21 17:12:15,17,tech,62229,44766,1540,456,391,378,2,5.33,14.5,Medio
4587,4588,2026-07-11 10:42:54,10,tech,22360,17084,373,104,204,505,7,3.99,14.17,Medio
4588,4589,2026-08-04 08:04:22,8,tech,9748,7081,219,104,122,219,8,6.28,22.75,Corto
4589,4590,2026-02-21 14:54:12,14,tech,336,251,6,2,4,288,2,4.78,18.33,Corto
4590,4591,2026-06-14 18:25:53,18,tech,18824,17364,486,200,178,397,6,4.98,15.61,Medio
4591,4592,2026-05-21 15:25:26,15,design,1142,985,74,7,3,304,5,8.53,12.79,Corto
4592,4593,2026-06-01 14:33:22,14,business,11992,8505,87,35,74,134,6,2.3,9.63,Muy Corto
4593,4594,2026-04-22 19:32:44,19,business,6725,5685,156,41,23,179,4,3.87,8.87,Muy Corto
4594,4595,2026-06-12 08:12:37,8,tech,7114,5075,193,74,79,420,6,6.82,22.09,Medio
4595,4596,2026-03-03 12:55:03,12,tech,4282,3299,70,48,51,443,3,5.12,20.31,Medio
4596,4597,2026-04-04 07:25:05,7,design,12221,8731,754,20,29,299,4,9.2,12.21,Corto
4597,4598,2026-03-27 19:26:56,19,design,7288,4801,360,19,25,285,3,8.41,13.25,Corto
4598,4599,2026-07-12 15:47:31,15,design,4492,3276,254,9,9,303,7,8.3,11.05,Corto
4599,4600,2026-03-28 17:09:25,17,design,6496,4737,420,37,25,395,3,10.18,16.21,Medio
4600,4601,2026-07-18 17:17:10,17,tech,40741,33067,1110,310,418,698,7,5.56,17.22,Largo
4601,4602,2026-06-15 12:10:06,12,tech,1399,1011,22,12,9,388,6,4.25,14.05,Medio
4602,4603,2026-07-12 10:25:49,10,design,25795,18309,937,111,75,264,7,6.13,10.82,Corto
4603,4604,2026-06-18 12:10:34,12,tech,1422,1017,35,12,8,584,6,5.41,14.45,Largo
4604,4605,2026-05-01 15:51:24,15,business,417,342,10,3,2,126,5,4.39,11.11,Muy Corto
4605,4606,2026-05-23 14:38:28,14,tech,980,893,26,5,8,435,5,4.37,12.32,Medio
4606,4607,2026-08-10 14:24:03,14,tech,2690,1894,70,24,19,422,8,5.97,16.79,Medio
4607,4608,2026-07-13 18:49:28,18,tech,985,718,22,8,5,587,7,4.87,13.09,Largo
4608,4609,2026-06-30 17:53:08,17,tech,1250,1122,28,8,20,328,6,4.99,19.61,Corto
4609,4610,2026-04-16 07:44:19,7,tech,27108,18991,688,114,232,239,4,5.44,15.8,Corto
4610,4611,2026-02-27 13:22:21,13,design,1319,864,60,3,3,264,2,7.64,11.11,Corto
4611,4612,2026-06-25 09:00:44,9,tech,38522,27043,1007,341,476,273,6,6.74,22.85,Corto
4612,4613,2026-05-31 12:17:48,12,tech,12573,11617,455,96,208,554,5,6.53,21.55,Largo
4613,4614,2026-08-05 09:45:19,9,design,7339,6629,592,20,32,281,8,9.71,14.0,Corto
4614,4615,2026-07-07 14:28:18,14,tech,1473,1220,42,18,23,378,7,6.8,24.43,Medio
4615,4616,2026-03-19 16:40:15,16,tech,1150,770,17,5,10,243,3,4.16,15.19,Corto
4616,4617,2026-03-01 10:07:27,10,tech,8082,7370,286,66,63,621,3,5.63,14.3,Largo
4617,4618,2026-06-28 08:44:45,8,business,1354,1201,13,10,8,172,6,2.58,9.74,Muy Corto
4618,4619,2026-03-16 06:34:18,6,tech,796,701,18,8,9,258,3,4.99,17.4,Corto
