id_post,fecha_publicacion,hora,categoria,impresiones,vistas,likes,comentarios,shares,longitud
3969,2026-07-20 17:32:10,17,tech,5727,5042,166,35,48,524
3970,2026-08-14 07:15:01,7,tech,1949,1846,44,27,19,673
3971,2026-04-26 10:46:22,10,business,3808,3451,45,16,22,183
3972,2026-04-09 08:12:54,8,design,2764,2063,103,6,7,293
3973,2026-07-14 12:32:35,12,tech,833,777,28,5,12,447
3974,2026-05-15 18:42:03,18,tech,672,526,13,4,6,415
3975,2026-05-17 10:28:08,10,tech,6977,6289,226,80,51,334
3976,2026-07-06 09:34:24,9,design,3658,3335,298,8,16,208
3977,2026-04-12 15:27:59,15,business,1032,859,16,7,7,189
3978,2026-08-16 11:24:08,11,tech,419,370,10,2,3,437
3979,2026-04-06 09:08:11,9,business,20996,13669,394,109,73,181
3980,2026-05-03 08:18:44,8,tech,5554,3715,122,51,62,402
3981,2026-04-27 18:58:35,18,tech,9146,7230,161,78,103,279
3982,2026-07-31 11:42:25,11,tech,21533,19401,478,247,295,420
3983,2026-08-16 08:52:05,8,tech,4225,3644,128,40,44,457
3984,2026-04-27 16:10:20,16,tech,631,540,19,2,10,466
3985,2026-06-28 21:50:10,21,design,3245,2671,177,11,11,256
3986,2026-08-08 18:20:47,18,business,8876,6213,75,44,43,164
3987,2026-04-09 18:55:34,18,design,1062,932,77,5,3,254
3988,2026-07-03 16:19:44,16,design,16746,11018,862,34,63,329
3989,2026-03-25 08:32:01,8,business,7281,6145,113,26,38,158
3990,2026-07-08 12:07:12,12,tech,2091,1942,43,18,30,511
3991,2026-05-25 15:07:11,15,tech,13173,10349,243,99,167,430
3992,2026-04-20 16:13:05,16,business,18060,11961,140,44,78,123
3993,2026-06-30 11:04:26,11,tech,8352,6998,171,68,110,434
3994,2026-02-27 15:19:45,15,tech,4070,2771,71,14,38,319
3995,2026-03-23 10:50:18,10,tech,55885,47452,1511,255,440,397
3996,2026-04-15 15:02:37,15,business,1025,799,13,4,3,185
3997,2026-07-16 10:37:42,10,design,15776,13562,916,45,70,217
3998,2026-07-21 13:07:51,13,tech,6411,4823,169,69,89,461
3999,2026-04-01 19:29:59,19,business,706,600,11,3,2,136
4000,2026-03-04 12:26:04,12,design,10523,8591,680,65,29,313
4001,2026-06-06 18:08:34,18,design,1905,1509,95,4,5,229
4002,2026-04-02 06:48:10,6,design,5180,3695,316,18,10,287
4003,2026-03-19 16:02:11,16,design,3569,2660,223,17,10,305
4004,2026-03-22 13:00:03,13,business,2840,2420,38,14,17,168
4005,2026-05-07 08:00:23,8,design,6934,4845,435,16,25,307
4006,2026-05-06 03:15:22,3,business,379,355,8,1,1,139
4007,2026-04-29 11:34:12,11,design,86297,63204,5220,360,191,357
4008,2026-02-20 18:08:00,18,business,12107,9879,261,79,77,152
4009,2026-04-16 02:53:38,2,tech,1565,1274,29,8,24,325
4010,2026-03-07 18:39:24,18,design,6436,4811,258,33,14,293
4011,2026-03-19 10:11:29,10,design,4610,3994,256,22,9,286
4012,2026-06-13 12:21:56,12,business,5043,3718,69,35,34,129
4013,2026-05-11 11:48:56,11,tech,2336,1718,47,13,33,475
4014,2026-04-07 08:35:32,8,tech,2517,1694,60,21,24,570
4015,2026-05-27 12:09:31,12,tech,4865,4318,109,27,37,288
4016,2026-03-04 23:49:36,23,design,13906,10999,742,80,25,336
4017,2026-03-30 10:10:32,10,design,16908,11774,719,32,57,279
4018,2026-03-07 10:14:47,10,design,5148,4369,329,22,13,303
4019,2026-03-06 06:18:24,6,design,4076,3747,280,17,11,244
4020,2026-06-26 17:16:04,17,design,8021,6191,328,12,31,298
4021,2026-03-05 06:02:15,6,design,23879,20945,1664,133,46,282
4022,2026-07-06 12:45:47,12,tech,11523,7591,209,95,130,410
4023,2026-03-17 09:33:41,9,design,1840,1313,97,4,6,225
4024,2026-03-20 13:00:04,13,tech,4421,2891,84,37,46,575
4025,2026-08-04 16:07:26,16,tech,44838,40036,1376,428,376,386
4026,2026-08-08 15:50:51,15,tech,2841,1889,71,16,29,493
4027,2026-07-19 09:50:24,9,design,6419,4303,350,21,21,323
4028,2026-04-29 05:38:08,5,tech,544,464,13,2,7,415
4029,2026-03-24 13:00:40,13,tech,4283,3840,121,56,37,427
4030,2026-08-18 08:24:41,8,tech,8877,5984,159,71,48,557
4031,2026-07-13 09:06:53,9,tech,2950,2704,93,33,44,279
4032,2026-08-10 20:17:36,20,business,6357,6035,130,40,36,172
4033,2026-04-22 23:25:42,23,tech,2636,1984,56,27,16,342
4034,2026-04-10 18:57:25,18,business,1988,1451,43,11,9,164
4035,2026-06-22 14:43:43,14,tech,2846,2161,51,16,41,322
4036,2026-08-06 11:14:04,11,design,28363,22595,1807,65,73,346
4037,2026-06-06 09:07:47,9,business,16130,11275,153,100,105,111
4038,2026-03-31 16:29:44,16,business,3450,2654,77,18,24,120
4039,2026-08-08 18:21:30,18,tech,36271,24867,812,163,251,228
4040,2026-07-30 10:59:47,10,design,7347,6495,512,22,32,246
4041,2026-06-09 20:07:25,20,design,427,398,20,0,2,376
4042,2026-05-11 09:28:55,9,tech,8262,6058,164,70,96,351
4043,2026-08-03 09:02:26,9,tech,3723,2733,54,33,27,258
4044,2026-03-11 09:38:09,9,tech,11594,9930,208,139,117,376
4045,2026-04-03 17:40:37,17,business,10199,8432,136,73,83,246
4046,2026-06-28 10:12:12,10,business,1374,1255,15,3,10,162
4047,2026-06-09 11:16:14,11,tech,1951,1836,43,18,20,255
4048,2026-06-26 12:13:14,12,tech,1113,956,29,12,17,432
4049,2026-04-14 10:39:38,10,business,567,497,10,4,3,170
4050,2026-05-02 02:50:05,2,design,430,284,23,1,1,243
4051,2026-04-29 19:58:10,19,tech,1026,967,35,8,8,418
4052,2026-07-22 14:40:51,14,tech,6019,4325,116,57,70,452
4053,2026-04-20 18:11:37,18,tech,17413,16103,567,100,136,485
4054,2026-04-29 12:23:26,12,design,1529,1108,58,5,3,385
4055,2026-07-18 10:42:17,10,tech,1525,1409,53,20,17,286
4056,2026-05-26 08:37:33,8,design,1877,1678,140,9,9,262
4057,2026-05-20 07:59:07,7,design,457,404,27,1,1,242
4058,2026-03-18 07:08:11,7,tech,4481,3136,119,32,43,515
4059,2026-06-01 15:10:58,15,design,986,880,79,3,3,291
4060,2026-04-13 18:47:24,18,tech,5549,4555,179,44,43,424
4061,2026-06-04 15:35:40,15,tech,2678,1961,53,22,27,144
4062,2026-07-06 13:30:00,13,design,5771,4167,317,18,8,274
4063,2026-06-03 11:35:48,11,business,35477,30677,733,284,142,172
4064,2026-05-05 09:06:22,9,tech,36438,25598,862,342,351,370
4065,2026-05-09 17:00:42,17,design,5978,4551,375,29,18,324
4066,2026-02-26 17:42:26,17,design,7122,5119,401,14,22,225
4067,2026-06-09 13:59:47,13,tech,2994,2217,50,17,33,455
4068,2026-07-29 10:18:40,10,design,7535,5366,337,10,25,296
4069,2026-06-14 09:42:23,9,design,1198,932,77,4,2,225
4070,2026-04-15 15:43:49,15,tech,1306,1125,40,7,22,592
4071,2026-07-17 09:14:49,9,design,2439,2127,142,10,7,282
4072,2026-07-26 15:29:17,15,design,1788,1295,65,2,2,311
4073,2026-04-29 13:51:50,13,design,3239,2365,151,14,13,237
4074,2026-03-31 10:36:02,10,design,5802,4512,321,23,10,333
4075,2026-03-30 14:07:21,14,business,3180,2293,39,22,22,207
4076,2026-03-23 21:08:46,21,tech,6509,6111,134,85,89,391
4077,2026-06-11 19:25:40,19,design,8034,6817,530,14,32,343
4078,2026-06-24 17:32:02,17,design,9502,8623,522,44,43,237
4079,2026-08-02 13:38:04,13,tech,8943,6793,199,73,63,306
4080,2026-07-03 19:21:11,19,tech,786,549,18,3,9,402
4081,2026-02-23 07:44:38,7,design,1322,1013,72,3,5,313
4082,2026-07-08 15:02:16,15,design,25016,19166,1103,114,54,220
4083,2026-05-26 11:53:25,11,design,4668,4076,327,28,12,300
4084,2026-06-04 20:10:56,20,tech,332,251,7,2,4,475
4085,2026-03-16 14:46:14,14,design,2602,2122,117,12,5,303
4086,2026-07-02 08:14:33,8,business,727,597,16,4,5,169
4087,2026-03-25 03:37:00,3,business,15440,12159,232,89,94,97
4088,2026-03-25 11:07:53,11,design,13247,12358,782,78,52,198
4089,2026-04-30 19:15:50,19,design,2732,1811,157,4,9,360
4090,2026-07-21 09:55:04,9,design,4270,2817,159,16,6,304
4091,2026-03-08 07:32:38,7,business,677,571,15,2,4,114
4092,2026-04-23 10:32:33,10,tech,9570,6270,172,69,94,214
4093,2026-05-04 16:30:53,16,tech,5280,3698,84,41,51,205
4094,2026-07-23 08:11:47,8,business,5647,4422,86,34,35,129
4095,2026-03-30 17:51:37,17,design,1653,1348,108,8,3,346
4096,2026-07-09 16:40:17,16,design,3132,2252,122,8,11,257
4097,2026-03-06 10:20:52,10,design,4342,4000,266,31,17,368
4098,2026-05-23 11:07:10,11,tech,1689,1211,45,9,22,297
4099,2026-05-15 17:01:43,17,tech,2604,2294,76,18,44,419
4100,2026-05-26 17:18:42,17,business,24367,16793,415,160,82,130
4101,2026-03-27 17:33:34,17,business,4117,3899,64,14,37,133
4102,2026-04-17 10:08:22,10,business,986,722,15,5,7,135
4103,2026-07-13 18:40:05,18,tech,10786,9534,358,70,157,364
4104,2026-05-05 09:51:14,9,design,2539,2266,170,17,7,269
4105,2026-05-12 11:23:17,11,design,3130,2561,208,11,14,287
4106,2026-05-11 10:55:26,10,business,2388,1959,23,14,14,198
4107,2026-08-10 14:46:24,14,tech,4266,3012,70,43,32,300
4108,2026-06-16 09:48:45,9,tech,10608,8154,324,45,85,412
4109,2026-05-29 16:58:01,16,tech,1882,1561,58,22,21,409
4110,2026-07-02 11:35:31,11,business,901,652,8,4,4,181
4111,2026-05-27 09:00:00,9,tech,20285,16955,350,214,331,375
4112,2026-06-24 04:01:09,4,tech,939,744,23,4,11,332
4113,2026-03-16 10:16:02,10,tech,1052,974,35,12,12,423
4114,2026-05-28 20:14:43,20,business,9083,7645,89,59,71,125
4115,2026-06-03 16:16:12,16,tech,17222,11998,273,178,162,277
4116,2026-04-29 16:07:17,16,tech,15825,11621,434,72,170,376
4117,2026-06-24 12:38:39,12,tech,15667,11925,367,138,232,349
4118,2026-07-28 12:12:51,12,design,2733,2266,181,14,6,327
4119,2026-05-08 15:24:52,15,business,980,680,11,6,5,134
4120,2026-02-26 17:19:37,17,tech,36098,28998,715,393,324,508
4121,2026-06-04 12:41:24,12,tech,15201,11794,327,158,221,419
4122,2026-07-22 16:43:43,16,tech,6175,5730,225,70,80,405
4123,2026-07-28 12:13:50,12,tech,2588,2014,72,13,27,271
4124,2026-03-29 12:38:37,12,business,12169,9873,154,61,61,150
4125,2026-06-07 08:50:59,8,tech,14357,13076,500,104,107,347
4126,2026-04-24 16:03:29,16,business,349,263,5,1,1,158
4127,2026-04-13 09:49:00,9,design,9326,8644,647,56,25,322
4128,2026-04-20 11:46:03,11,tech,16391,12530,484,106,184,384
4129,2026-05-12 20:15:01,20,tech,38573,36447,1083,302,416,477
4130,2026-07-31 17:12:40,17,tech,11619,9846,350,77,170,318
4131,2026-08-10 18:55:34,18,tech,6686,5158,160,64,65,371
4132,2026-07-23 22:02:50,22,design,4820,3331,199,9,18,208
4133,2026-07-18 23:35:14,23,tech,7487,6640,226,33,129,362
4134,2026-06-22 14:53:38,14,tech,6469,4355,121,42,48,417
4135,2026-06-17 14:18:14,14,business,2302,1988,33,14,11,170
4136,2026-07-14 15:52:32,15,tech,9292,6768,203,38,62,432
4137,2026-07-19 09:48:56,9,design,5370,3930,245,29,17,366
4138,2026-04-19 06:05:35,6,tech,376,267,8,2,2,418
4139,2026-05-29 22:09:21,22,design,4553,3046,180,15,17,324
4140,2026-06-24 20:24:23,20,tech,6320,5074,103,26,89,290
4141,2026-05-18 07:11:13,7,business,2950,2096,21,18,11,181
4142,2026-04-25 11:31:28,11,tech,5754,5411,145,47,93,425
4143,2026-04-04 08:50:06,8,tech,2596,2177,81,28,18,353
4144,2026-03-14 13:53:34,13,design,6024,5255,470,14,27,411
4145,2026-04-11 18:59:52,18,tech,890,758,17,11,15,496
4146,2026-04-24 18:07:52,18,design,551,370,26,2,2,258
4147,2026-05-22 12:08:21,12,design,3339,2749,159,5,15,321
4148,2026-08-01 09:35:18,9,tech,3730,2548,99,34,45,357
4149,2026-04-15 15:13:19,15,tech,1798,1224,27,17,14,457
4150,2026-04-15 22:37:33,22,tech,2867,2314,85,22,23,302
4151,2026-07-18 07:41:39,7,design,260,177,10,0,0,385
4152,2026-02-23 16:08:40,16,tech,11585,10850,369,55,212,307
4153,2026-03-14 17:36:54,17,tech,4471,3495,116,30,65,413
4154,2026-07-31 16:18:25,16,tech,4011,3177,67,33,51,328
4155,2026-03-04 13:24:27,13,design,9295,7357,564,40,23,283
4156,2026-05-19 15:25:21,15,tech,2041,1865,56,14,17,682
4157,2026-04-27 05:30:13,5,design,6305,5682,299,20,21,304
4158,2026-05-13 15:01:55,15,tech,3795,2825,85,17,25,567
4159,2026-03-16 18:50:27,18,business,1259,1142,16,8,6,104
4160,2026-06-10 17:52:59,17,tech,1282,1141,30,9,21,515
4161,2026-08-16 17:05:10,17,design,412,313,17,1,1,298
4162,2026-03-26 00:06:54,0,tech,6906,5992,149,77,59,452
4163,2026-06-01 08:17:23,8,tech,12005,8084,317,70,156,308
4164,2026-05-08 10:48:02,10,design,69443,50980,3110,370,274,297
4165,2026-07-23 17:50:07,17,tech,1466,959,29,12,14,531
4166,2026-06-27 14:51:16,14,design,4628,3281,169,18,15,314
4167,2026-02-22 17:11:15,17,design,31211,25581,1690,184,114,297
4168,2026-05-18 09:14:51,9,tech,7167,5655,120,80,52,419
4169,2026-06-29 00:53:11,0,design,4383,3666,287,20,18,315
4170,2026-05-15 08:16:45,8,design,16898,13372,1173,49,34,228
4171,2026-04-11 18:24:55,18,tech,5827,4043,149,21,74,267
4172,2026-03-24 16:23:04,16,business,1372,908,19,4,7,181
4173,2026-06-25 15:08:54,15,design,2493,1959,166,10,7,369
4174,2026-07-30 09:14:47,9,business,71295,48804,542,352,334,166
4175,2026-06-04 18:58:34,18,tech,19324,14619,522,103,118,541
4176,2026-05-23 13:12:52,13,business,24342,21751,593,202,117,192
4177,2026-03-13 11:59:45,11,tech,6655,5613,200,57,68,299
4178,2026-05-17 07:00:36,7,tech,7517,5037,185,40,77,380
4179,2026-05-01 21:14:58,21,business,8364,6907,157,24,65,151
4180,2026-05-17 11:08:54,11,business,3804,2646,50,19,18,197
4181,2026-05-30 18:12:32,18,design,17439,16397,1072,128,71,396
4182,2026-05-10 23:29:27,23,tech,6428,4218,148,62,58,349
4183,2026-06-03 04:36:50,4,tech,3152,2969,108,26,52,503
4184,2026-08-18 17:02:20,17,design,5498,3736,274,24,16,382
4185,2026-05-21 09:27:32,9,business,5507,4365,104,29,19,135
4186,2026-05-02 18:43:04,18,design,6900,5101,362,13,12,359
4187,2026-08-10 18:15:52,18,design,3615,3276,188,15,11,328
4188,2026-06-22 19:50:37,19,design,1763,1374,102,6,2,352
4189,2026-08-15 10:22:50,10,tech,54478,37204,1107,376,333,267
4190,2026-06-21 19:46:02,19,business,9375,6238,148,25,60,199
4191,2026-05-13 17:12:23,17,tech,12259,10253,328,73,173,386
4192,2026-07-13 17:12:36,17,tech,58390,43321,1690,489,472,267
4193,2026-04-19 10:41:49,10,design,7973,6098,356,14,22,306
4194,2026-05-12 14:20:24,14,business,1250,1120,21,4,6,182
4195,2026-05-07 08:32:45,8,tech,1153,1001,25,10,18,621
4196,2026-03-18 22:54:55,22,business,2870,2719,31,26,23,176
4197,2026-05-09 19:38:33,19,tech,5383,4938,148,43,65,398
4198,2026-05-06 13:05:40,13,tech,3446,3099,108,19,37,514
4199,2026-07-20 10:29:53,10,design,1826,1541,131,10,4,283
4200,2026-04-07 12:21:24,12,tech,681,557,15,6,7,329
4201,2026-07-06 08:45:43,8,tech,4037,3248,128,38,46,370
4202,2026-04-14 18:26:07,18,tech,3123,2546,65,15,42,456
4203,2026-07-25 12:20:55,12,tech,633,488,10,3,6,520
4204,2026-06-16 10:23:58,10,design,23376,16677,1453,44,48,274
4205,2026-03-24 17:40:08,17,design,529,497,38,3,1,365
4206,2026-03-08 11:39:19,11,business,3314,2560,32,24,22,169
4207,2026-07-12 15:39:23,15,tech,1518,1109,30,7,8,414
4208,2026-05-24 13:03:15,13,design,579,424,24,2,1,327
4209,2026-03-20 10:28:42,10,design,3381,2918,175,10,12,223
4210,2026-05-24 16:49:29,16,business,8022,6035,80,43,37,170
4211,2026-03-12 13:28:55,13,tech,5492,4235,137,43,34,357
4212,2026-05-29 09:54:13,9,business,3225,2899,70,25,11,108
4213,2026-04-16 10:55:45,10,tech,2063,1938,49,19,23,426
4214,2026-04-16 10:55:59,10,tech,18868,13744,328,148,220,490
4215,2026-05-14 10:20:01,10,business,663,588,11,4,4,181
4216,2026-04-20 11:15:48,11,design,5541,3833,232,9,8,261
4217,2026-08-16 09:39:24,9,business,7977,6673,191,37,65,136
4218,2026-02-26 18:27:02,18,tech,5105,4379,98,27,60,452
4219,2026-04-07 16:39:10,16,design,2331,1763,138,13,4,337
4220,2026-03-17 18:10:27,18,tech,19213,17991,536,182,194,287
4221,2026-08-16 12:21:08,12,business,856,638,7,1,5,135
4222,2026-03-16 11:32:03,11,tech,8978,7481,236,99,66,451
4223,2026-03-14 15:45:38,15,business,4746,4330,50,25,30,114
4224,2026-04-23 08:14:39,8,business,63119,43811,622,283,396,127
4225,2026-05-04 21:58:12,21,tech,2821,2383,52,34,29,435
4226,2026-08-08 17:37:01,17,design,18934,13236,1053,90,35,325
4227,2026-08-12 17:47:07,17,tech,3784,3122,83,22,43,328
4228,2026-03-30 16:10:34,16,tech,7561,7018,216,66,76,332
4229,2026-08-07 08:36:30,8,design,35735,26464,1539,136,76,281
4230,2026-08-13 10:04:50,10,design,755,704,55,3,1,368
4231,2026-03-13 20:39:02,20,tech,22126,20414,563,253,350,328
4232,2026-03-07 01:01:43,1,tech,569,520,19,4,8,332
4233,2026-04-05 11:49:54,11,design,1961,1524,116,8,4,323
4234,2026-04-26 18:55:42,18,tech,2731,2270,48,12,31,418
4235,2026-08-15 09:48:23,9,business,11240,7373,78,41,46,185
4236,2026-04-16 18:08:10,18,business,7541,7101,190,22,33,170
4237,2026-06-11 13:06:50,13,tech,1895,1620,54,23,23,315
4238,2026-04-09 18:17:20,18,tech,4028,2831,86,37,26,352
4239,2026-07-05 17:59:40,17,business,732,529,11,4,5,105
4240,2026-05-08 14:43:34,14,tech,2212,1555,44,14,30,397
4241,2026-03-11 09:09:22,9,design,3656,2773,172,12,12,331
4242,2026-04-25 13:28:31,13,business,625,579,7,5,4,179
4243,2026-07-20 03:27:23,3,design,1143,833,64,4,4,332
4244,2026-06-14 09:03:56,9,business,2843,2199,31,11,10,126
4245,2026-08-08 17:53:02,17,tech,317,279,9,2,5,255
4246,2026-02-23 20:59:49,20,design,2668,1736,114,11,8,288
4247,2026-08-17 14:27:19,14,tech,1755,1593,58,7,24,400
4248,2026-03-04 19:56:04,19,design,11022,7397,473,47,15,355
4249,2026-07-27 10:39:47,10,design,5287,3983,219,29,10,374
4250,2026-07-26 18:45:55,18,design,6748,5108,379,18,23,261
4251,2026-07-15 22:07:58,22,tech,1756,1396,42,8,13,359
4252,2026-07-16 06:08:10,6,tech,18687,16000,441,114,171,341
4253,2026-04-30 12:09:13,12,design,103278,85437,5789,188,373,334
4254,2026-06-02 08:27:03,8,tech,6038,5255,139,34,69,441
4255,2026-06-27 08:31:56,8,business,6162,5373,79,44,34,163
4256,2026-03-03 12:53:12,12,business,2427,2109,56,10,16,194
4257,2026-07-14 10:45:41,10,design,8488,7324,638,28,27,351
4258,2026-07-10 16:28:54,16,tech,4663,4390,115,24,66,445
4259,2026-07-01 23:31:04,23,design,4419,3115,158,13,9,348
4260,2026-07-19 12:36:33,12,design,6097,5028,400,32,29,271
4261,2026-04-24 15:31:03,15,business,11010,9517,247,39,53,147
4262,2026-08-10 14:38:18,14,tech,34289,25539,522,160,470,503
4263,2026-03-08 12:08:58,12,tech,1584,1110,42,7,13,461
4264,2026-08-07 10:26:04,10,tech,4257,2931,115,29,52,388
4265,2026-05-16 12:27:30,12,design,17477,14004,1188,99,82,368
4266,2026-05-02 09:26:28,9,tech,18229,12216,264,111,183,300
4267,2026-03-13 08:20:35,8,tech,4655,3068,117,22,27,300
4268,2026-03-12 10:58:57,10,design,2937,2417,128,17,9,259
4269,2026-07-14 10:57:05,10,tech,12877,10247,219,105,201,388
4270,2026-05-02 20:02:33,20,tech,1008,752,20,4,9,412
4271,2026-03-25 07:18:12,7,design,6901,5165,404,29,20,384
4272,2026-06-19 07:16:11,7,design,2256,1792,135,13,9,375
4273,2026-07-09 09:25:38,9,business,1339,932,27,6,4,192
4274,2026-04-09 11:37:49,11,design,2885,2060,118,5,6,316
4275,2026-02-21 10:58:57,10,design,2017,1626,130,10,4,305
4276,2026-07-22 23:36:39,23,business,12558,10240,206,65,82,145
4277,2026-04-03 05:14:58,5,tech,2258,2129,58,14,32,328
4278,2026-07-26 22:21:52,22,tech,2657,2496,90,23,25,438
4279,2026-05-26 11:58:23,11,design,32265,25534,1918,92,119,352
4280,2026-05-14 22:35:26,22,business,8015,6854,147,64,35,133
4281,2026-02-28 18:01:38,18,tech,7502,7055,192,90,132,416
4282,2026-04-05 09:17:06,9,tech,2439,2306,65,17,24,409
4283,2026-05-02 12:06:46,12,design,792,604,49,1,2,160
4284,2026-06-13 19:18:32,19,tech,2325,1840,61,12,21,519
4285,2026-08-14 19:04:08,19,tech,75028,57315,1791,573,483,364
4286,2026-07-03 23:36:07,23,tech,1726,1212,31,10,23,508
4287,2026-06-04 17:11:54,17,business,2148,1814,37,16,14,159
4288,2026-03-20 06:30:50,6,business,3268,2799,80,9,27,159
4289,2026-05-05 20:16:01,20,tech,996,866,18,8,8,379
4290,2026-05-02 10:01:38,10,tech,2359,1617,55,9,22,351
4291,2026-04-23 16:52:57,16,tech,4041,2854,77,37,27,512
4292,2026-06-05 09:34:29,9,tech,5906,4032,143,51,67,436
4293,2026-03-04 18:59:38,18,tech,2649,2394,77,34,36,385
4294,2026-05-12 23:40:24,23,design,10589,8522,551,50,42,421
4295,2026-06-09 12:18:08,12,tech,625,577,12,8,7,407
4296,2026-04-08 12:00:42,12,tech,480,425,9,4,7,481
4297,2026-07-29 07:09:18,7,business,4692,3459,53,21,29,128
4298,2026-04-05 09:35:06,9,tech,4477,4246,115,63,81,323
4299,2026-07-31 08:27:17,8,tech,3156,2568,56,22,37,229
4300,2026-05-10 16:12:39,16,business,28199,26033,594,110,167,102
4301,2026-06-03 09:31:29,9,business,1275,1084,14,8,7,137
4302,2026-05-22 16:13:21,16,design,11041,9878,498,54,25,304
4303,2026-08-18 08:34:35,8,business,6133,5726,99,53,26,163
4304,2026-07-12 08:43:20,8,tech,2612,1948,51,9,23,345
4305,2026-05-21 11:04:34,11,tech,3374,2519,67,17,45,368
4306,2026-05-28 21:00:51,21,business,13072,11233,294,91,99,140
4307,2026-03-21 00:24:30,0,tech,18461,12001,336,146,208,412
4308,2026-03-10 09:34:53,9,business,10814,9313,177,61,55,130
4309,2026-02-24 15:06:48,15,business,986,889,24,7,4,142
4310,2026-03-04 08:44:42,8,tech,4588,3685,112,22,69,212
4311,2026-02-21 09:30:16,9,business,3662,2386,71,9,15,145
4312,2026-03-19 09:55:15,9,tech,27514,22725,734,182,304,430
4313,2026-03-05 08:16:30,8,tech,455,409,10,3,7,387
4314,2026-07-25 14:38:17,14,tech,2562,1991,50,21,26,383
4315,2026-07-26 11:42:58,11,tech,2849,2519,51,29,29,385
4316,2026-05-20 18:53:40,18,tech,2134,1626,64,14,23,465
4317,2026-06-07 11:12:57,11,tech,1696,1328,48,17,23,347
4318,2026-06-28 16:11:13,16,design,3998,2640,237,19,6,304
4319,2026-08-17 16:17:44,16,business,742,649,12,4,3,156
4320,2026-03-13 08:47:38,8,tech,4380,3241,91,38,41,515
4321,2026-07-29 10:15:43,10,business,95906,66208,1185,354,360,168
4322,2026-05-29 20:38:04,20,design,1405,1130,77,6,4,298
4323,2026-03-11 18:55:56,18,design,1362,988,85,4,3,369
4324,2026-05-01 20:50:28,20,design,1350,1134,58,7,3,305
4325,2026-04-06 11:32:26,11,business,3686,2538,43,14,10,175
4326,2026-06-20 19:39:24,19,business,11794,8504,217,25,75,121
4327,2026-03-14 21:03:34,21,design,4708,4018,277,31,16,220
4328,2026-05-03 09:50:54,9,business,2160,1926,30,8,10,167
4329,2026-05-08 10:32:57,10,design,10519,9572,567,33,52,284
4330,2026-06-18 15:34:01,15,design,6576,4368,298,28,14,308
4331,2026-02-23 15:57:52,15,business,3143,2721,52,18,21,187
4332,2026-04-24 14:22:41,14,design,921,800,41,3,3,273
4333,2026-07-13 17:13:41,17,business,25212,19361,308,156,83,181
4334,2026-03-26 15:00:33,15,tech,10575,9299,278,118,151,253
4335,2026-06-09 06:08:16,6,business,814,679,7,5,6,176
4336,2026-07-02 21:37:04,21,tech,779,612,22,7,5,317
4337,2026-03-25 11:23:06,11,design,3295,2861,153,20,8,263
4338,2026-05-19 12:27:43,12,tech,4659,4421,102,49,69,409
4339,2026-06-15 00:07:02,0,tech,5055,4036,152,48,36,197
4340,2026-06-03 14:59:20,14,tech,8995,6176,220,65,104,362
4341,2026-02-21 10:54:33,10,business,668,557,9,5,4,170
4342,2026-06-25 23:22:30,23,tech,237,196,7,2,2,465
4343,2026-04-11 17:26:13,17,tech,1515,1327,33,10,13,386
4344,2026-05-06 16:06:29,16,tech,2264,2084,74,21,33,435
4345,2026-03-03 11:32:26,11,tech,15745,14064,397,102,205,560
4346,2026-03-08 11:46:33,11,tech,384,288,6,2,3,323
4347,2026-04-23 08:04:30,8,design,4083,2890,199,11,11,328
4348,2026-03-24 12:42:07,12,business,7700,5678,144,42,54,231
4349,2026-05-14 16:32:09,16,design,5829,5348,315,30,28,252
4350,2026-08-06 18:35:31,18,design,8449,6267,358,19,21,372
4351,2026-03-04 06:38:21,6,tech,2637,1759,55,17,21,464
4352,2026-08-12 12:33:18,12,business,533,459,8,2,2,152
4353,2026-04-14 17:54:48,17,design,5662,5253,271,26,22,255
4354,2026-03-19 08:30:46,8,design,632,578,40,3,3,308
4355,2026-06-22 10:10:12,10,tech,2813,2498,50,15,38,373
4356,2026-03-10 09:53:00,9,design,7113,5379,436,10,19,386
4357,2026-07-18 03:58:24,3,tech,347,234,7,2,3,367
4358,2026-07-25 09:09:32,9,tech,61838,48608,1778,592,810,343
4359,2026-07-22 16:12:39,16,business,2234,1649,43,9,9,173
4360,2026-03-05 14:26:12,14,tech,2507,1995,53,19,33,262
4361,2026-07-23 20:05:31,20,design,573,526,39,2,2,237
4362,2026-08-19 11:04:20,11,design,12381,9098,713,28,42,215
4363,2026-04-03 16:06:21,16,design,2219,1740,98,12,5,334
4364,2026-07-15 08:37:36,8,tech,16648,15593,613,192,136,403
4365,2026-07-23 10:11:16,10,design,2178,1536,109,7,4,290
4366,2026-08-15 11:39:17,11,business,3052,2292,36,13,16,136
4367,2026-08-16 10:34:58,10,tech,28979,24841,727,139,436,475
4368,2026-07-01 15:34:21,15,design,1293,1222,75,5,7,301
4369,2026-04-15 15:46:30,15,tech,900,662,16,5,12,498
4370,2026-04-09 11:02:05,11,tech,8042,7583,243,41,118,340
4371,2026-04-02 11:14:58,11,design,26405,20262,1252,142,111,355
4372,2026-03-17 12:51:23,12,tech,2198,1770,53,15,20,382
4373,2026-03-24 02:39:58,2,tech,13791,12762,341,173,232,386
4374,2026-08-08 08:26:23,8,design,434,315,24,2,1,301
4375,2026-04-16 04:21:53,4,tech,3796,3243,125,27,56,449
